2,0.02060985565185547
3,0.052240848541259766
4,0.11120939254760742
5,0.1597905158996582
6,0.12681293487548828
7,0.2538332939147949
8,0.45659637451171875
9,0.5850386619567871
10,0.6004993915557861
11,0.654402494430542
12,1.1322195529937744
13,1.2019400596618652
14,1.0825390815734863
15,1.9193131923675537
16,1.5712451934814453
17,2.4491658210754395
18,2.4727516174316406
19,2.473111152648926
20,2.7925777435302734
21,3.742156982421875
22,4.039588212966919
23,4.8174214363098145
24,3.416350841522217
25,4.296986103057861
26,6.462515592575073
27,5.874682188034058
28,6.528786659240723
29,6.2741076946258545
30,8.588188648223877
31,7.531119108200073
32,9.14862322807312
33,8.56346869468689
34,10.69749140739441
35,13.309424877166748
36,11.891403675079346
37,11.363699436187744
38,12.478437185287476
39,17.35881781578064
40,17.560868501663208
41,17.584091424942017
42,22.370333909988403
43,21.69205927848816
44,20.412355661392212
45,24.087682485580444
46,27.17279362678528
47,26.068943738937378
48,25.57584238052368
49,31.838629484176636
50,29.52648949623108
51,37.44751572608948
52,33.519349813461304
53,36.04443407058716
54,41.32395100593567
55,39.611865282058716
56,41.028531312942505
57,51.379371881484985
58,54.253270626068115
59,57.94872450828552
60,57.67058348655701
61,52.94838786125183
62,53.91419434547424
63,75.02571177482605
64,57.617241859436035
65,75.99090075492859
66,87.49675464630127
67,97.90490102767944
68,99.81814813613892
69,105.992342710495
70,84.80092477798462
71,105.2038197517395
72,121.94291973114014
73,105.89181709289551
74,138.53417921066284
75,126.89667415618896
76,139.31966519355774
77,141.32751560211182
78,157.91237092018127
79,164.7295699119568
80,204.94997644424438
81,158.8926990032196
82,167.65090823173523
83,200.79288411140442
84,214.97745060920715
85,211.28705716133118
86,253.3060064315796
87,263.1191165447235
88,265.8931713104248
89,238.57847905158997
90,241.16573524475098
91,321.92729568481445
92,323.0794026851654
93,294.73403239250183
94,331.4132571220398
95,395.48440980911255
96,359.04197907447815
97,369.2259759902954
98,476.3565933704376
99,397.0475113391876
100,524.9752027988434
101,484.8692367076874
102,528.5233986377716
103,492.9329631328583
104,451.23835849761963
105,533.004243850708
106,659.4906771183014
107,598.2061097621918
108,589.6641075611115
109,684.5686798095703
110,599.7650308609009
111,747.4703991413116
112,654.2675895690918
113,893.2214877605438
114,850.264132976532
115,887.4055652618408
116,945.5537118911743
117,1028.203973531723
118,950.4789011478424
119,982.1307015419006
120,983.9806764125824
121,1300.5080852508545
122,1004.6970934867859
123,1125.4148364067078
124,1067.4488198757172
125,1112.388365983963
126,1295.2983956336975
127,1345.8889849185944
128,1295.7068407535553
129,1088.7292249202728
130,1638.2109563350677
131,1370.7811398506165
132,1769.185688495636
133,1694.2172076702118
134,1791.554610967636
135,1973.3318054676056
136,1941.0170514583588
137,1979.5241076946259
138,1681.4885137081146
139,2247.3784329891205
140,1804.0761604309082
141,2124.532304763794
142,2253.899438381195
143,2174.8296201229095
144,2514.97931599617
