8,0.772165060043
9,0.126528978348
10,0.206664085388
11,0.248185157776
12,0.310164928436
13,0.45906496048
14,0.655896902084
15,0.755031108856
16,1.06484079361
17,1.29787707329
18,1.67042303085
19,2.0682079792
20,2.59612798691
21,3.29570794106
22,4.18805503845
23,5.42881083488
24,6.36252593994
25,14.7330799103
26,17.9800198078
27,19.6402878761
28,22.3106279373
29,28.0710208416
30,32.4202821255
31,40.281826973
32,54.3533489704
33,58.5171260834
34,54.0832779408
35,83.285629034
36,105.473518848
37,121.332571983
38,122.448015928
39,133.942141056
40,146.565259933
41,164.526350021
42,185.363706112
43,210.947277069
44,237.626147032
45,272.771799088
46,295.735775948
47,328.410320044
48,359.769762993
49,396.29053998
50,449.37046504
51,466.793467999
52,539.469122887
53,583.706888914
54,653.145816088
55,693.014910936
56,758.484998941
57,852.647550821
